Wed Aug  6 23:01:12 2025    output.prof

         20307161 function calls (20296670 primitive calls) in 75.552 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1418(CYCLES_OBJECT_PT_visibility)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_clip.py:880(CLIP_PT_tracking_camera)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1140(FileHandler)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/mesh.py:214(MeshSelectPrev)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/selectors.py:434(PollSelector)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/modules/bpy_extras/node_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/operators.py:35(CYCLES_OT_denoise_animation)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_fluid.py:624(PHYSICS_PT_flow_texture)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:683(RENDER_PT_eevee_next_raytracing_refraction)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:1417(SEQUENCER_PT_adjust_crop)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:553(PARTICLE_PT_cache)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:1336(VIEW3D_PT_tools_imagepaint_symmetry)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_dynamicpaint.py:267(PHYSICS_PT_dp_surface_canvas_paint_dry)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:458(WM_OT_context_set_value)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/constraint.py:50(CONSTRAINT_OT_normalize_target_weights)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/com/gltf2_blender_ui.py:341(SCENE_OT_gltf2_variant_slot_add)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_texture.py:710(TextureSlotPanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/userpref.py:1186(PREFERENCES_OT_script_directory_remove)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:686(WM_OT_context_menu_enum)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:92(VIEW3D_GGT_xform_gizmo)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:361(VIEW3D_PT_tools_brush_settings)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_curve.py:204(DATA_PT_geometry_curve_start_end)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_rigidbody.py:98(PHYSICS_PT_rigid_body_collisions)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:654(WM_OT_context_cycle_array)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:2090(CYCLES_RENDER_PT_bake_selected_to_active)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_empty.py:60(DATA_PT_empty_image)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_constraint.py:17(BoneConstraintPanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1281(CYCLES_OBJECT_PT_shading_caustics)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:517(WM_OT_context_toggle_enum)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/io/com/gltf2_io.py:264(AnimationChannelTarget)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/__init__.py:1362(GLTF_PT_export_animation_notes)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/imp/gltf2_blender_animation_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_image.py:1473(IMAGE_PT_uv_cursor)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_anim_bvh/__init__.py:300(BVH_PT_export_transform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_bone.py:250(BONE_PT_collections)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_texture.py:726(TEXTURE_PT_mapping)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_curve.py:22(CurveButtonsPanelCurve)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_fbx/__init__.py:699(FBX_PT_export_include)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:342(RENDER_PT_eevee_bloom)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:765(RENDER_PT_eevee_next_shadows)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/modules/bpy_types.py:247(WindowManager)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_fbx/__init__.py:276(FBX_PT_import_transform_manual_orientation)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:2038(USERPREF_PT_extensions)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_mask_common.py:341(MASK_MT_add)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1891(CYCLES_MATERIAL_PT_volume)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_fluid.py:1515(PHYSICS_PT_viewport_display_debug)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1795(CYCLES_WORLD_PT_settings_volume)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:794(RENDER_PT_eevee_sampling)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1037(CYCLES_CAMERA_PT_dof)
        6    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_time.py:226(TimelinePanelButtons)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/userpref.py:807(PREFERENCES_OT_addon_expand)
        2    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:1622(_defs_texture_paint)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:582(EeveeRaytracingOptionsPanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/object.py:656(IsolateTypeRender)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/userpref.py:1031(PREFERENCES_OT_studiolight_new)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:292(SEQUENCER_PT_sequencer_overlay)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_fluid.py:127(PHYSICS_PT_settings)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:1105(VIEW3D_PT_sculpt_symmetry)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:786(VIEW3D_PT_tools_brush_texture)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_dynamicpaint.py:713(PHYSICS_PT_dp_cache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:702(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1872(USERPREF_PT_navigation_fly_walk_navigation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/random.py:813(SystemRandom)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_grease_pencil_common.py:858(GreasePencilFlipTintColors)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/keyingsets_builtins.py:256(BUILTIN_KSI_VisualLocRot)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:32(VIEW3D_HT_tool_header)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_fluid.py:419(PHYSICS_PT_fire)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/node_add_menu_geometry.py:628(NODE_MT_category_GEO_VOLUME)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_dynamicpaint.py:111(PHYSICS_PT_dynamic_paint_settings)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/blender/com/gltf2_blender_ui.py:444(gltf2_animation_NLATrackNames)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:6325(VIEW3D_PT_shading)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:909(VIEW3D_PT_tools_brush_falloff_frontface)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_rigidbody.py:152(PHYSICS_PT_rigid_body_collisions_surface)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_output.py:324(RENDER_PT_output_views)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_world.py:151(EEVEE_WORLD_PT_probe)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1049(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:847(WM_OT_context_collection_boolean_set)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/__init__.py:1182(GLTF_PT_export_data_sk_optimize)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_userpref.py:1582(USERPREF_PT_file_paths_extension_repos)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_world.py:50(EEVEE_WORLD_PT_mist)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:7660(VIEW3D_PT_quad_view)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_paint_common.py:402(FalloffPanel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:438(WM_OT_context_set_enum)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1156(CYCLES_OBJECT_PT_motion_blur)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:1022(RENDER_PT_eevee_hair)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:999(PARTICLE_PT_physics_boids_battle)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/clip.py:987(CLIP_OT_track_settings_as_default)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_dopesheet.py:610(DOPESHEET_PT_action)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_info.py:67(INFO_MT_area)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:871(PARTICLE_PT_physics_fluid_springs_viscoelastic)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/__init__.py:1390(GLTF_PT_export_animation_ranges)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:2390(TOPBAR_MT_edit_curve_add)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/yaml/emitter.py:426(check_empty_mapping)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d_toolbar.py:1733(VIEW3D_PT_tools_grease_pencil_brush_stroke)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:2455(WM_OT_toolbar_prompt)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:675(SEQUENCER_MT_add)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:1335(_defs_particle)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/wm.py:397(WM_OT_context_set_float)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_object.py:331(OBJECT_PT_motion_paths)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/clip.py:272(CLIP_OT_bundles_to_mesh)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/node.py:243(NODE_OT_tree_path_parent)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/__config__.py:104(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_common.py:933(WM_MT_toolsystem_submenu)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:645(PARTICLE_PT_rotation)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_material.py:297(MATERIAL_PT_lineart)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:6345(VIEW3D_PT_shading_lighting)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:2094(PARTICLE_PT_vertexgroups)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_fluid.py:295(PHYSICS_PT_borders)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:7179(VIEW3D_PT_overlay_sculpt)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:1373(PARTICLE_PT_render)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:6651(VIEW3D_PT_shading_compositor)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_rigidbody_constraint.py:76(PHYSICS_PT_rigid_body_constraint_objects)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_fluid.py:1155(PHYSICS_PT_guide)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:2374(SEQUENCER_PT_strip_cache)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_sequencer.py:1446(SEQUENCER_PT_effect)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:842(PARTICLE_PT_physics_fluid_springs)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_light.py:248(DATA_PT_spot)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:842(RENDER_PT_eevee_indirect_lighting)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_curve.py:176(DATA_PT_geometry_curve_bevel)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:230(RENDER_PT_eevee_next_motion_blur)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_render.py:603(EeveeRaytracingScreenOption)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_view3d.py:6981(VIEW3D_PT_overlay_edit_mesh_shading)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/modules/bpy_types.py:484(EditBone)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_toolsystem_toolbar.py:695(extrude)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/modules/bl_app_template_utils.py:150(activate)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/numpy/lib/_index_tricks_impl.py:110(nd_grid)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_gltf2/__init__.py:991(GLTF_PT_export_transform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_data_camera.py:72(DATA_PT_lens)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_scene_fbx/__init__.py:764(FBX_PT_export_geometry)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:1230(PARTICLE_PT_physics_integration)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:99(checkgroup)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/space_filebrowser.py:339(FILEBROWSER_PT_bookmarks_recents)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_fluid.py:464(PHYSICS_PT_liquid)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/__future__.py:81(_Feature)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:1094(CYCLES_PT_context_material)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_physics_dynamicpaint.py:900(PHYSICS_PT_dp_brush_velocity_smudge)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_operators/assets.py:20(AssetBrowserMetadataOperator)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/startup/bl_ui/properties_particle.py:1480(PARTICLE_PT_render_path_timing)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/cycles/ui.py:2160(CYCLES_RENDER_PT_bake_output_margin)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/3D-Data-Generation/env/lib/python3.10/site-packages/bpy/4.0/scripts/addons/io_anim_bvh/__init__.py:326(BVH_PT_export_animation)
